,AcceptsAndroidPay,AcceptsApplePay,AcceptsBitcoin,AcceptsCreditCards,AgesAllowed,Alcohol,Ambience,Attire,BestNights,BikeParking,ByAppointmentOnly,CannabisProducts,Caters,CoatCheck,Delivery,DogsAllowed,Drive-Thru,Fri,GenderNeutralRestrooms,GoodFor,GoodForDancing,GoodforGroups,GoodforKids,GoodforWorking,HappyHour,HasPoolTable,HasTV,Mon,Music,NoiseLevel,OffersMilitaryDiscount,OutdoorSeating,Parking,Sat,Smoking,Sun,Take-out,TakesReservations,Thu,Tue,WaiterService,Wed,WheelchairAccessible,Wi-Fi,area,claimed status,health inspect,id,latitude,longitude,price,rating,related0,related1,related2,review,tag,title,url
1023,,,,Yes,,FullBar,,,"Mon,Tue,Thu",Yes,,,,No,,,,,,,Yes,Yes,,,Yes,Yes,Yes,,"DJ,JukeBox",,,No,PrivateLot,,Yes,,,No,,,,,Yes,,MI Detroit Downriver,Unclaimed,,pranks-on-the-marsh-rockwood,42.0974477,-83.2005288,Inexpensive,3.0,oak-caf%C3%A9-wyandotte-2,the-biergarten-dearborn,ashleys-beer-and-grill-of-westland-westland-2,12,Pubs,Pranks on the Marsh,https://www.yelp.com/biz/pranks-on-the-marsh-rockwood?osq=food
1025,,,,Yes,,,,,,,,,,,,,,9:00 am - 8:00 pm,,,,,,,,,,9:00 am - 8:00 pm,,,,,,9:00 am - 8:00 pm,,9:00 am - 6:00 pm,,,9:00 am - 8:00 pm,9:00 am - 8:00 pm,,9:00 am - 8:00 pm,,,MI Detroit Downriver,Unclaimed,,aldi-woodhaven,42.1408195495605,-83.2277145385742,Inexpensive,4.0,,,,1,Grocery,Aldi,https://www.yelp.com/biz/aldi-woodhaven?osq=food
1028,,,,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Downriver,Unclaimed,,dairy-queen-southgate,42.1995843,-83.1848044,Inexpensive,4.0,calder-bros-dairy-lincoln-park,baskin-robbins-lincoln-park,heres-the-scoop-taylor,1,IceCream&FrozenYogurt,Dairy Queen,https://www.yelp.com/biz/dairy-queen-southgate?osq=food
1029,,,,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Downriver,Unclaimed,,dunkin-donuts-southgate,42.1987061,-83.2065929,Inexpensive,4.0,jacks-italian-bakery-melvindale,donut-kastle-taylor,city-coffeehouse-allen-park,1,"Donuts,Coffee&Tea",Dunkin’ Donuts,https://www.yelp.com/biz/dunkin-donuts-southgate?osq=food
1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Downriver,Unclaimed,,harvest-and-grounds-romulus,42.2081532,-83.3570915,,4.5,,,,2,"Coffee&Tea,Bakeries",Harvest & Grounds,https://www.yelp.com/biz/harvest-and-grounds-romulus?osq=food
1033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Downriver,Unclaimed,,7-eleven-trenton-2,42.1401935,-83.2121318,Inexpensive,4.0,,,,1,ConvenienceStores,7-Eleven,https://www.yelp.com/biz/7-eleven-trenton-2?osq=food
1034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Downriver,Unclaimed,,vermont-liquor-taylor,42.2566389,-83.2339229,,3.0,mikes-party-store-no-3-dearborn,merchants-fine-wine-dearborn,house-of-beverage-dearborn,2,"Beer,Wine&Spirits",Vermont Liquor,https://www.yelp.com/biz/vermont-liquor-taylor?osq=food
1035,,,,,,,,,,,,,,,,,,8:00 am - 10:00 pm,,,,,,,,,,8:00 am - 10:00 pm,,,,,,8:00 am - 10:00 pm,,8:00 am - 10:00 pm,,,8:00 am - 10:00 pm,8:00 am - 10:00 pm,,8:00 am - 10:00 pm,,,MI Detroit Downriver,Claimed,,rite-aid-melvindale,42.282,-83.188236,,,cvs-pharmacy-dearborn-2,cvs-pharmacy-detroit-42,target-stores-allen-park,,,Rite Aid,https://www.yelp.com/biz/rite-aid-melvindale?osq=food
1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Downriver,Unclaimed,,c-p-js-bakery-southgate,42.212135,-83.195035,,,robertos-bakery-taylor,new-delray-baking-company-taylor,hungarian-strudel-shop-allen-park,,,C P J’s Bakery,https://www.yelp.com/biz/c-p-js-bakery-southgate?osq=food
1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Downriver,Unclaimed,,oakwood-food-center-melvindale,42.2807261,-83.182742,Moderate,1.0,westborn-market-dearborn,honey-bee-la-colmena-detroit,fresh-farms-market-grosse-pointe,1,Grocery,Oakwood Food Center,https://www.yelp.com/biz/oakwood-food-center-melvindale?osq=food
1041,,,,Yes,,,,Casual,,,,,No,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,Yes,,,,,,,,MI Detroit Downriver,Unclaimed,,riverside-coney-island-ecorse,42.2412849,-83.1451082,,3.5,park-restaurant-lincoln-park,green-dot-stables-detroit-2,peterlins-restaurant-and-bar-farmington,3,American(New),Riverside Coney Island,https://www.yelp.com/biz/riverside-coney-island-ecorse?osq=food
1042,,,,,,,,,,,,,,,,,,11:00 am - 2:00 am,,,,,,,,,,11:00 am - 2:00 am,,,,,,11:00 am - 2:00 am,,12:00 pm - 2:00 am,,,11:00 am - 2:00 am,11:00 am - 2:00 am,,11:00 am - 2:00 am,,,MI Detroit Downriver,Claimed,,johnnies-bar-and-grill-ecorse-2,42.254737,-83.139985,,5.0,malek-al-kabob-taylor,flappers-cafe-lincoln-park,fort-street-brewery-lincoln-park,3,"Bars,American(Traditional)",Johnnie’s Bar & Grill,https://www.yelp.com/biz/johnnies-bar-and-grill-ecorse-2?osq=food
1043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Downriver,Unclaimed,,island-winery-grosse-ile-township,42.150520324707,-83.1481399536133,,,go-comedy-improv-theater-ferndale,vinotecca-royal-oak,vintners-canton-winery-canton,,,Island Winery,https://www.yelp.com/biz/island-winery-grosse-ile-township?osq=food
1044,,,,Yes,,No,,Casual,,Yes,,,Yes,,No,,No,6:00 am - 8:00 pm,,,,No,Yes,,,,Yes,6:00 am - 8:00 pm,,Average,,Yes,PrivateLot,6:00 am - 8:00 pm,,6:00 am - 3:00 pm,Yes,No,6:00 am - 8:00 pm,6:00 am - 8:00 pm,Yes,6:00 am - 8:00 pm,Yes,Free,MI Detroit Downriver,Claimed,,teds-coney-island-allen-park,42.2573329,-83.2114101,Inexpensive,3.5,bills-ham-place-lincoln-park,the-original-philips-restaurant-taylor,tims-coney-island-restaurant-allen-park,13,"Breakfast&Brunch,Burgers,Sandwiches",Ted’s Coney Island,https://www.yelp.com/biz/teds-coney-island-allen-park?osq=food
1045,,No,,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,PrivateLot,,,,No,,,,,,,,MI Detroit Downriver,Claimed,,saveland-supermarket-taylor,42.2469714,-83.2311676,Moderate,3.5,alcamos-market-dearborn,rays-prime-foods-taylor,moschecks-meats-and-produce-allen-park,5,Grocery,Saveland Supermarket,https://www.yelp.com/biz/saveland-supermarket-taylor?osq=food
1046,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Downriver,Unclaimed,,bi-rite-supermarket-river-rouge,42.2694081,-83.1354312,,3.0,e-and-l-supermercado-detroit,,,2,Grocery,Bi-Rite Supermarket,https://www.yelp.com/biz/bi-rite-supermarket-river-rouge?osq=food
1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Downriver,Unclaimed,,bear-claw-coffee-taylor,42.2001115,-83.2542158,,4.0,city-coffeehouse-allen-park,bearclaw-coffee-brownstown,starbucks-taylor,1,Coffee&Tea,Bear Claw Coffee,https://www.yelp.com/biz/bear-claw-coffee-taylor?osq=food
1049,,,,Yes,,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,,,Street,,,,,,,,,,,,MI Detroit Downriver,Unclaimed,,sweet-nothings-wyandotte,42.2018259,-83.1509406,Pricey,3.5,caprara-bakery-southgate,sorellas-custom-cakes-livonia-2,southgate-bakery-southgate,14,Bakeries,Sweet Nothings,https://www.yelp.com/biz/sweet-nothings-wyandotte?osq=food
1050,,No,,Yes,,,,,,Yes,,,,,,,,Open 24 hours,,,,,,No,,,,Open 24 hours,,,,No,,Open 24 hours,,Open 24 hours,Yes,,Open 24 hours,Open 24 hours,,Open 24 hours,,No,MI Detroit Downriver,Unclaimed,,tim-hortons-brownstown-charter-township,42.0946548951318,-83.2368129864335,Inexpensive,1.5,sneakys-sports-bar-and-grill-woodhaven,,,8,"Coffee&Tea,Donuts",Tim Horton’s,https://www.yelp.com/biz/tim-hortons-brownstown-charter-township?osq=food
1052,,,,,,,,,,,,,,,,,,11:00 am - 2:00 am,,,,,,,,,,11:00 am - 2:00 am,,,,,,11:00 am - 2:00 am,,12:00 pm - 2:00 am,,,11:00 am - 2:00 am,11:00 am - 2:00 am,,11:00 am - 2:00 am,,,MI Detroit Downriver,Claimed,,shot-makers-sports-bar-and-grill-southgate,42.2136752,-83.1938501,,5.0,sports-haven-lounge-dearborn,the-rockery-wyandotte,trolley-stop-lounge-taylor,3,SportsBars,Shot Makers Sports Bar & Grill,https://www.yelp.com/biz/shot-makers-sports-bar-and-grill-southgate?osq=food
1053,,,,Yes,,,,,,,,,,,,,,9:00 am - 7:00 pm,,,,,,,,,,9:00 am - 7:00 pm,,,,,,9:00 am - 4:00 pm,,9:00 am - 4:00 pm,,,9:00 am - 7:00 pm,9:00 am - 7:00 pm,,9:00 am - 7:00 pm,,,MI Detroit Downriver,Claimed,,crystal-gardens-banquet-center-southgate,42.1858235,-83.1839549,,3.0,bint-jebail-cultural-center-dearborn,portofino-wyandotte,colony-club-detroit,15,"Venues&EventSpaces,Caterers",Crystal Gardens Banquet Center,https://www.yelp.com/biz/crystal-gardens-banquet-center-southgate?osq=food
1054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Downriver,Unclaimed,,niks-bar-and-grill-romulus,42.2529217,-83.3457641,,,beirut-restaurant-romulus,romulus-house-restaurant-romulus,merriman-street-grill-romulus,,,Nik’s Bar & Grill,https://www.yelp.com/biz/niks-bar-and-grill-romulus?osq=food
1056,,,,,,,,,,,,,,,,,,Open 24 hours,,,,,,,,,,Open 24 hours,,,,,,Open 24 hours,,Open 24 hours,,,Open 24 hours,Open 24 hours,,Open 24 hours,Yes,,MI Detroit Downriver,Claimed,,walgreens-lincoln-park-2,42.2504532277663,-83.1758599551649,,2.5,cvs-pharmacy-dearborn-2,university-village-market-detroit-2,cvs-pharmacy-allen-park,3,"Drugstores,Cosmetics&BeautySupply,ConvenienceStores",Walgreens,https://www.yelp.com/biz/walgreens-lincoln-park-2?osq=food
1058,,,,Yes,,,,,,Yes,No,,,,,,,8:00 am - 10:00 pm,,,,,,,,,,9:00 am - 9:00 pm,,,,,,8:00 am - 10:00 pm,,8:00 am - 10:00 pm,,,8:00 am - 10:00 pm,8:00 am - 10:00 pm,,8:00 am - 10:00 pm,,,MI Detroit Downriver,Claimed,,walgreens-taylor-2,42.228102,-83.2309322,Moderate,3.5,walgreens-taylor-2,,,3,"Drugstores,Cosmetics&BeautySupply,ConvenienceStores",Walgreens,https://www.yelp.com/biz/walgreens-taylor-2?osq=food
1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Downriver,Unclaimed,,tcby-yogurt-romulus,42.2256847,-83.3480986,,3.0,calder-bros-dairy-lincoln-park,gibbs-sweet-station-new-boston,blue-sky-ice-cream-and-hamburger-romulus,1,IceCream&FrozenYogurt,TCBY Yogurt,https://www.yelp.com/biz/tcby-yogurt-romulus?osq=food
1060,,,,Yes,,,,,,Yes,,,No,,,,,Open 24 hours,,,,,,,,,,Open 24 hours,,,,,,Open 24 hours,,Open 24 hours,Yes,,Open 24 hours,Open 24 hours,,Open 24 hours,,,MI Detroit Downriver,Unclaimed,,speedway-taylor,42.2557688,-83.2497644,Inexpensive,3.0,flat-rock-speedway-carleton,speedway-gas-station-riverview,citgo-brownstown-twp,1,"Gas&ServiceStations,ConvenienceStores",Speedway,https://www.yelp.com/biz/speedway-taylor?osq=food
1061,,,,Yes,,,,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,MI Detroit Downriver,Unclaimed,,7-eleven-lincoln-park,42.2287006,-83.1940075,Inexpensive,3.0,seven-eleven-stores-dearborn,get-and-go-ferndale,7-11-store-royal-oak,1,ConvenienceStores,7-Eleven,https://www.yelp.com/biz/7-eleven-lincoln-park?osq=food
1062,,,,Yes,,,,Casual,,,,,,,No,,,7:00 am - 4:00 am,,,,,,,,,,7:00 am - 3:00 am,,,,,,7:00 am - 4:00 am,,7:00 am - 3:00 am,Yes,No,7:00 am - 3:00 am,7:00 am - 3:00 am,,7:00 am - 3:00 am,,,MI Detroit Downriver,Claimed,,taco-bell-riverview-4,42.176939,-83.189307,Inexpensive,2.0,white-castle-southgate,xochimilco-restaurant-detroit,taqueria-mi-pueblo-detroit,1,"Mexican,Tex-Mex,FastFood",Taco Bell,https://www.yelp.com/biz/taco-bell-riverview-4?osq=food
1066,,,,,,,,,,,,,,,,,,11:00 am - 10:00 pm,,,,,,,,,,11:00 am - 10:00 pm,,,,,,11:00 am - 10:00 pm,,11:00 am - 10:00 pm,,,11:00 am - 10:00 pm,11:00 am - 10:00 pm,,11:00 am - 10:00 pm,,No,MI Detroit Downriver,Unclaimed,,dairy-queen-flat-rock-3,42.095331,-83.2946636,Inexpensive,3.0,gibbs-sweet-station-new-boston,bob-jos-frozen-custard-wyandotte,calder-dairy-and-farm-carleton,1,IceCream&FrozenYogurt,Dairy Queen,https://www.yelp.com/biz/dairy-queen-flat-rock-3?osq=food
1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Downriver,Unclaimed,,cake-in-a-cup-southgate,42.2122509,-83.1951491,,2.5,robertos-bakery-taylor,new-delray-baking-company-taylor,hungarian-strudel-shop-allen-park,2,Bakeries,Cake in a Cup,https://www.yelp.com/biz/cake-in-a-cup-southgate?osq=food
1070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Downriver,Unclaimed,,lincoln-liquor-shop-lincoln-park,42.240921,-83.179618,,3.0,pinewood-party-store-lincoln-park,discount-drinks-etc-wyandotte,tippins-market-ann-arbor,1,"Beer,Wine&Spirits",Lincoln Liquor Shop,https://www.yelp.com/biz/lincoln-liquor-shop-lincoln-park?osq=food
1075,,,,Yes,,No,,Casual,,No,,,No,,No,,No,,,Breakfast,,No,Yes,,,,Yes,,,Loud,,No,,,,,Yes,No,,,No,,Yes,Paid,MI Detroit Downriver,Unclaimed,,mcdonalds-romulus-5,42.226484,-83.346162,Inexpensive,2.5,applebees-woodhaven,wendys-romulus-2,burger-king-romulus-4,19,"FastFood,Burgers",McDonald’s,https://www.yelp.com/biz/mcdonalds-romulus-5?osq=food
1078,,,,Yes,,,,Casual,,,,,,,No,,,,,,,Yes,Yes,,,,,,,,,No,,,,,Yes,No,,,,,,,MI Detroit Downriver,Unclaimed,,mcdonalds-lincoln-park,42.2542167026137,-83.172797908281,Moderate,4.0,park-restaurant-lincoln-park,major-tomato-allen-park,blaze-fast-fired-pizza-allen-park,4,"FastFood,Burgers",McDonald’s,https://www.yelp.com/biz/mcdonalds-lincoln-park?osq=food
1079,,,,Yes,,,,Casual,,,,,,,Yes,,,,,,,,,,,,No,,,Average,,No,,,,,Yes,No,,,,,No,No,MI Detroit Downriver,Unclaimed,,pizza-king-lincoln-park,42.2232429,-83.1708589,Inexpensive,3.5,mickeys-pizza-lincoln-park,franks-pizzeria-and-restaurant-wyandotte,mancinos-pizza-and-grinders-wyandotte,8,Pizza,Pizza King,https://www.yelp.com/biz/pizza-king-lincoln-park?osq=food
1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Downriver,Unclaimed,,kolas-food-factory-wyandotte,42.182368,-83.190213,,,vicentes-cuban-cuisine-detroit,,,,,Kola’s Food Factory,https://www.yelp.com/biz/kolas-food-factory-wyandotte?osq=food
1081,,,,,,,,,,,,,,,,,,12:00 pm - 10:00 pm,,,,,,,,,,12:00 pm - 9:00 pm,,,,,,12:00 pm - 10:00 pm,,1:00 pm - 9:00 pm,,,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,,12:00 pm - 9:00 pm,,,MI Detroit Downriver,Claimed,,rockin-ice-cream-shop-allen-park,42.258471,-83.2079695,,,heres-the-scoop-taylor,bob-jos-frozen-custard-wyandotte,grants-soft-serve-allen-park,,,Rockin Ice Cream Shop,https://www.yelp.com/biz/rockin-ice-cream-shop-allen-park?osq=food
1082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Downriver,Unclaimed,,louies-family-dining-woodhaven,42.1383735,-83.2477497,,1.0,kates-kitchen-flat-rock,moms-restaurant-trenton,tvs-deli-and-diner-trenton,1,"Diners,Breakfast&Brunch",Louies Family Dining,https://www.yelp.com/biz/louies-family-dining-woodhaven?osq=food
1084,,,,No,,FullBar,,Casual,,Yes,,,No,No,No,,No,10:00 am - 2:30 am,,,Yes,Yes,No,,,,Yes,10:00 am - 2:30 am,,Average,,No,,9:00 am - 2:30 am,,12:00 pm - 2:30 am,No,No,10:00 am - 2:30 am,10:00 am - 2:30 am,Yes,10:00 am - 2:30 am,,No,MI Detroit Downriver,Claimed,,cloverleaf-bar-southgate,42.2159468,-83.1933408,Pricey,3.5,wheat-and-rye-allen-park,avenue-american-bistro-wayne,shot-makers-sports-bar-and-grill-southgate,4,"SportsBars,Burgers",Cloverleaf Bar,https://www.yelp.com/biz/cloverleaf-bar-southgate?osq=food
1086,,,,,,,,,,,,,,,,,,9:00 am - 2:00 am,,,,,,,,,,9:00 am - 12:00 am,,,,,,9:00 am - 2:00 am,,11:00 am - 12:00 am,,,9:00 am - 1:00 am,9:00 am - 12:00 am,,9:00 am - 12:30 am,,,MI Detroit Downriver,Claimed,,taylor-party-store-taylor,42.2424182,-83.2705285,,1.5,hayes-market-southfield-2,wine-captain-party-shoppe-dearborn,the-cordial-shoppe-taylor,2,"Beer,Wine&Spirits",Taylor Party Store,https://www.yelp.com/biz/taylor-party-store-taylor?osq=food
1087,,,,,,,,,,,,,,,,,,Open 24 hours,,,,,,,,,,Open 24 hours,,,,,,Open 24 hours,,Open 24 hours,,,Open 24 hours,Open 24 hours,,Open 24 hours,,,MI Detroit Downriver,Unclaimed,,tim-hortons-flat-rock,42.1085199,-83.2849296,,3.0,,,,3,"Donuts,Coffee&Tea,IceCream&FrozenYogurt",Tim Hortons,https://www.yelp.com/biz/tim-hortons-flat-rock?osq=food
1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Downriver,Unclaimed,,host-marriott-services-romulus,42.2256847,-83.3480986,,,,,,,,Host Marriott Services,https://www.yelp.com/biz/host-marriott-services-romulus?osq=food
1090,,No,,Yes,,FullBar,,,,No,,,,No,,,,7:00 am - 10:30 pm,,,No,No,,,No,,Yes,7:00 am - 10:30 pm,,,,No,,7:00 am - 10:30 pm,,7:00 am - 10:30 pm,,No,7:00 am - 10:30 pm,7:00 am - 10:30 pm,,7:00 am - 10:30 pm,,,MI Detroit Downriver,Unclaimed,,the-martini-lounge-romulus,42.2262293324088,-83.3415985107422,Moderate,3.0,gizzmos-wyandotte,delux-lounge-detroit,soho-ferndale,7,Lounges,The Martini Lounge,https://www.yelp.com/biz/the-martini-lounge-romulus?osq=food
1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Downriver,Unclaimed,,donut-palace-lincoln-park,42.2548075,-83.1939029,,2.0,donutville-usa-dearborn,donut-villa-detroit,elias-donuts-detroit,1,"Coffee&Tea,Donuts",Donut Palace,https://www.yelp.com/biz/donut-palace-lincoln-park?osq=food
1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Downriver,Unclaimed,,taco-bell-at-dtw-detroit,42.2119,-83.3511,,4.0,,,,1,Food,Taco Bell at Dtw,https://www.yelp.com/biz/taco-bell-at-dtw-detroit?osq=food
1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Downriver,Unclaimed,,wick-view-party-store-taylor,42.242046,-83.2443399,,,,,,,,Wick-View Party Store,https://www.yelp.com/biz/wick-view-party-store-taylor?osq=food
1097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Downriver,Unclaimed,,china-bowl-restaurant-ecorse-2,42.258393,-83.138873,,,ming-sun-restaurant-melvindale,new-canton-inn-melvindale,red-star-restaurant-dearborn,,,China Bowl Restaurant,https://www.yelp.com/biz/china-bowl-restaurant-ecorse-2?osq=food
1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Downriver,Unclaimed,,twist-nshake-wyandotte,42.203956,-83.1798419,,,banana-split-heaven-melvindale,calder-bros-dairy-lincoln-park,strohs-ice-cream-parlour-wyandotte,,,Twist N’shake,https://www.yelp.com/biz/twist-nshake-wyandotte?osq=food
1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Downriver,Unclaimed,,rouge-fruit-and-produce-market-river-rouge,42.2684264,-83.1353804,,,,,,,,Rouge Fruit and Produce Market,https://www.yelp.com/biz/rouge-fruit-and-produce-market-river-rouge?osq=food
1100,,,,Yes,,No,,,,,,,,,No,,,7:00 am - 3:30 pm,,,,Yes,Yes,,,,No,7:00 am - 3:30 pm,,,,,,Closed,,Closed,No,No,7:00 am - 3:30 pm,7:00 am - 3:30 pm,,7:00 am - 3:30 pm,,No,MI Detroit Downriver,Unclaimed,,pierino-frozen-foods-lincoln-park-2,42.25301,-83.18687,Moderate,4.0,roman-village-dearborn,smokies-tavern-wyandotte,portofino-wyandotte,1,Italian,Pierino Frozen Foods,https://www.yelp.com/biz/pierino-frozen-foods-lincoln-park-2?osq=food
1101,,No,,No,,No,,Casual,,No,,,No,,No,,,,,,,Yes,Yes,,,,No,,,Average,,No,,,,,Yes,No,,,Yes,,,No,MI Detroit Downriver,Unclaimed,,taylor-town-coney-island-taylor,42.256089,-83.232194,Inexpensive,3.0,dix-coney-island-lincoln-park,the-original-philips-restaurant-taylor,taylors-kitchen-taylor,5,Restaurants,Taylor Town Coney Island,https://www.yelp.com/biz/taylor-town-coney-island-taylor?osq=food
1105,,,,Yes,,,,,,Yes,No,,No,,,,,8:00 am - 10:00 pm,,,,,,,,,,9:00 am - 9:00 pm,,,,,,8:00 am - 10:00 pm,,8:00 am - 10:00 pm,Yes,,8:00 am - 10:00 pm,8:00 am - 10:00 pm,,8:00 am - 10:00 pm,,,MI Detroit Downriver,Claimed,,walgreens-wyandotte,42.2000374,-83.1792903,,,university-village-market-detroit-2,rite-aid-detroit-5,knight-drugs-detroit-5,,,Walgreens,https://www.yelp.com/biz/walgreens-wyandotte?osq=food
1108,No,Yes,No,Yes,,,,,,No,,,,,,No,,8:00 am - 6:00 pm,,,,,,,,,,8:00 am - 6:00 pm,,,Yes,No,Street,10:00 am - 5:00 pm,,Closed,No,,8:00 am - 6:00 pm,8:00 am - 6:00 pm,,8:00 am - 6:00 pm,Yes,Free,MI Detroit Downriver,Claimed,,blue-heron-trading-company-flat-rock,42.0949033,-83.2922036,,5.0,,,,2,Coffee&Tea,Blue Heron Trading Company,https://www.yelp.com/biz/blue-heron-trading-company-flat-rock?osq=food
1109,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Downriver,Unclaimed,,wallys-liquor-taylor,42.1964929,-83.292807,Moderate,4.0,,,,1,"Beer,Wine&Spirits",Wally’s Liquor,https://www.yelp.com/biz/wallys-liquor-taylor?osq=food
1112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Downriver,Unclaimed,,baskin-robbins-woodhaven-3,42.140959,-83.226946,,3.0,baskin-robbins-lincoln-park,heres-the-scoop-taylor,fudgys-ice-cream-palace-southgate,2,IceCream&FrozenYogurt,Baskin-Robbins,https://www.yelp.com/biz/baskin-robbins-woodhaven-3?osq=food
1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Downriver,Unclaimed,,rons-par-t-pak-trenton,42.132844,-83.197671,Highend,1.0,,,,1,"Beer,Wine&Spirits",Ron’s Par-T-Pak,https://www.yelp.com/biz/rons-par-t-pak-trenton?osq=food
1118,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Downriver,Claimed,,dairy-mart-allen-park,42.2566657,-83.2194293,,1.0,honey-bee-la-colmena-detroit,arbor-farms-ann-arbor,plum-market-detroit-3,1,Grocery,Dairy Mart,https://www.yelp.com/biz/dairy-mart-allen-park?osq=food
1119,,,,,,,,,,,,,,,,,,11:00 am - 2:00 am,,,,,,,,,,11:00 am - 11:00 pm,,,,,,11:00 am - 2:00 am,,11:00 am - 11:00 pm,,,11:00 am - 11:00 pm,11:00 am - 11:00 pm,,11:00 am - 11:00 pm,,,MI Detroit Downriver,Unclaimed,,hotstone-bar-and-gill-romulus,42.2529499232769,-83.3459705114365,,,,,,,,Hotstone Bar & Gill,https://www.yelp.com/biz/hotstone-bar-and-gill-romulus?osq=food
1122,,,,Yes,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Downriver,Unclaimed,,cahalan-liquor-shop-wyandotte,42.200013,-83.1687309,,5.0,cost-plus-world-market-ann-arbor,the-cordial-shoppe-taylor,discount-drinks-etc-wyandotte,1,"Beer,Wine&Spirits",Cahalan Liquor Shop,https://www.yelp.com/biz/cahalan-liquor-shop-wyandotte?osq=food
1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI Detroit Downriver,Unclaimed,,riviera-market-trenton,42.1265611,-83.1861278,,,,,,,,Riviera Market,https://www.yelp.com/biz/riviera-market-trenton?osq=food
1129,,,,Yes,,No,,Casual,,Yes,,,,,No,,,5:00 am - 3:00 pm,,,,Yes,Yes,,,,No,5:00 am - 3:00 pm,,,,No,,5:00 am - 3:00 pm,,5:00 am - 3:00 pm,Yes,No,5:00 am - 3:00 pm,5:00 am - 3:00 pm,Yes,5:00 am - 3:00 pm,,,MI Detroit Downriver,Unclaimed,,oakwood-cafe-melvindale,42.282148,-83.175389,Inexpensive,4.0,sky-lounge-restaurant-and-cafe-dearborn,oakwood-cafe-melvindale,mangos-cafe-dearborn,6,Cafes,Oakwood Cafe,https://www.yelp.com/biz/oakwood-cafe-melvindale?osq=food
